task_id,task_text,candidate_rank,iscoGroup,isco_title,similarity,task_best_similarity,task_best_target,gap_1_2,is_best
2176,"Bake, roast, broil, and steam meats, fish, vegetables, and other foods..",1,5120,Cooks,0.7650308012962341,0.7650308012962341,5120,0.03984910249710083,True
21760,Keep up with new penetration testing tools and methods..,1,2519,Software and Applications Developers and Analysts Not Elsewhere Classified,0.5250794887542725,0.5250794887542725,2519,0.03778541088104248,True
21761,Maintain up-to-date knowledge of hacking trends..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.5445960164070129,0.5445960164070129,2529,0.04297727346420288,True
21762,Prepare and submit reports describing the results of security fixes..,1,2519,Software and Applications Developers and Analysts Not Elsewhere Classified,0.6052331924438477,0.6052331924438477,2519,0.02234339714050293,True
21763,"Test the security of systems by attempting to gain access to networks, Web-based applications, or computers..",1,2519,Software and Applications Developers and Analysts Not Elsewhere Classified,0.5553029775619507,0.5553029775619507,2519,0.044881343841552734,True
21764,Update corporate policies to improve cyber security..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.580152153968811,0.580152153968811,2529,0.03782576322555542,True
21765,Write audit reports to communicate technical and procedural findings and recommend solutions..,1,2519,Software and Applications Developers and Analysts Not Elsewhere Classified,0.6218897104263306,0.6218897104263306,2519,0.04234427213668823,True
21766,"Assess the quality of security controls, using performance indicators..",1,2529,Database and Network Professionals Not Elsewhere Classified,0.7220408320426941,0.7220408320426941,2529,0.13824498653411865,True
21767,Conduct investigations of information security breaches to identify vulnerabilities and evaluate the damage..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.7444981336593628,0.7444981336593628,2529,0.1395881175994873,True
21768,"Coordinate documentation of computer security or emergency measure policies, procedures, or tests..",1,2529,Database and Network Professionals Not Elsewhere Classified,0.781148374080658,0.781148374080658,2529,0.16002386808395386,True
21769,Coordinate monitoring of networks or systems for security breaches or intrusions..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.7346412539482117,0.7346412539482117,2529,0.07718133926391602,True
2177,"Wash, peel, cut, and seed fruits and vegetables to prepare them for consumption..",1,5120,Cooks,0.7292562127113342,0.7292562127113342,5120,0.013723969459533691,True
21770,Coordinate vulnerability assessments or analysis of information security systems..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.7369813919067383,0.7369813919067383,2529,0.12237060070037842,True
21771,Develop information security standards and best practices..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.7499799728393555,0.7499799728393555,2529,0.12025272846221924,True
21772,"Develop or implement software tools to assist in the detection, prevention, and analysis of security threats..",1,2529,Database and Network Professionals Not Elsewhere Classified,0.7511636018753052,0.7511636018753052,2529,0.14879333972930908,True
21773,"Develop or install software, such as firewalls and data encryption programs, to protect sensitive information..",1,2529,Database and Network Professionals Not Elsewhere Classified,0.7799773812294006,0.7799773812294006,2529,0.17698180675506592,True
21774,Develop response and recovery strategies for security breaches..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.754658043384552,0.754658043384552,2529,0.15935879945755005,True
21775,Identify or implement solutions to information security problems..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.74167799949646,0.74167799949646,2529,0.1241081953048706,True
21776,"Identify security system weaknesses, using penetration tests..",1,2529,Database and Network Professionals Not Elsewhere Classified,0.7044993042945862,0.7044993042945862,2529,0.12747544050216675,True
21777,"Oversee development of plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure or to meet emergency data processing needs..",1,2529,Database and Network Professionals Not Elsewhere Classified,0.8168788552284241,0.8168788552284241,2529,0.17863088846206665,True
21778,Oversee performance of risk assessment or execution of system tests to ensure the functioning of data processing activities or security measures..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.7948093414306641,0.7948093414306641,2529,0.15127700567245483,True
21779,Provide technical support to computer users for installation and use of security products..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.7758482098579407,0.7758482098579407,2529,0.11257338523864746,True
2178,"Estimate expected food consumption, requisition or purchase supplies, or procure food from storage..",1,5120,Cooks,0.7558284997940063,0.7558284997940063,5120,0.020962119102478027,True
21780,Recommend information security enhancements to management..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.7570072412490845,0.7570072412490845,2529,0.1514592170715332,True
21781,Review security assessments for computing environments or check for compliance with cybersecurity standards and regulations..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.7721298336982727,0.7721298336982727,2529,0.14121347665786743,True
21782,"Scan networks, using vulnerability assessment tools to identify vulnerabilities..",1,2529,Database and Network Professionals Not Elsewhere Classified,0.729568362236023,0.729568362236023,2529,0.07302367687225342,True
21783,"Train staff on, and oversee the use of, information security standards, policies, and best practices..",1,2529,Database and Network Professionals Not Elsewhere Classified,0.7760839462280273,0.7760839462280273,2529,0.13499879837036133,True
21784,Troubleshoot security and network problems..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.70863938331604,0.70863938331604,2529,0.07196217775344849,True
21785,Write reports regarding investigations of information security breaches or network evaluations..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.755902886390686,0.755902886390686,2529,0.13227027654647827,True
21786,Adhere to legal policies and procedures related to handling digital media..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.6040364503860474,0.6040364503860474,2529,0.10174864530563354,True
21787,Analyze log files or other digital information to identify the perpetrators of network intrusions..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.640642523765564,0.640642523765564,2529,0.09462672472000122,True
21788,Conduct predictive or reactive analyses on security measures to support cyber security initiatives..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.6572278738021851,0.6572278738021851,2529,0.11606931686401367,True
21789,Create system images or capture network settings from information technology environments to preserve as evidence..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.6109327673912048,0.6109327673912048,2529,0.07662755250930786,True
2179,"Carve and trim meats such as beef, veal, ham, pork, and lamb for hot or cold service, or for sandwiches..",1,5120,Cooks,0.7045896053314209,0.7045896053314209,5120,0.0015742778778076172,True
21790,"Develop plans for investigating alleged computer crimes, violations, or suspicious activity..",1,2529,Database and Network Professionals Not Elsewhere Classified,0.6744269132614136,0.6744269132614136,2529,0.05923503637313843,True
21791,"Develop policies or requirements for data collection, processing, or reporting..",1,2529,Database and Network Professionals Not Elsewhere Classified,0.6636568307876587,0.6636568307876587,2529,0.05433821678161621,True
21792,Duplicate digital evidence to use for data recovery and analysis procedures..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.5735738277435303,0.5735738277435303,2529,0.04486125707626343,True
21793,Identify or develop reverse-engineering tools to improve system capabilities or detect vulnerabilities..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.6385345458984375,0.6385345458984375,2529,0.07418912649154663,True
21794,Maintain cyber defense software or hardware to support responses to cyber incidents..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.7067114114761353,0.7067114114761353,2529,0.13505280017852783,True
21795,"Maintain knowledge of laws, regulations, policies or other issuances pertaining to digital forensics or information privacy..",1,2529,Database and Network Professionals Not Elsewhere Classified,0.6502706408500671,0.6502706408500671,2529,0.06888192892074585,True
21796,Perform file signature analysis to verify files on storage media or discover potential hidden files..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.5870980620384216,0.5870980620384216,2529,0.07725965976715088,True
21797,Perform forensic investigations of operating or file systems..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.6091206073760986,0.6091206073760986,2529,0.02733457088470459,True
21798,"Perform web service network traffic analysis or waveform analysis to detect anomalies, such as unusual events or trends..",1,2529,Database and Network Professionals Not Elsewhere Classified,0.6487688422203064,0.6487688422203064,2529,0.0812409520149231,True
21799,Preserve and maintain digital forensic evidence for analysis..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.56545090675354,0.56545090675354,2529,0.03167945146560669,True
218,Develop new techniques for wood or residue use..,1,6210,Forestry and Related Workers,0.5897409915924072,0.5897409915924072,6210,0.0188521146774292,True
2180,Coordinate and supervise work of kitchen staff..,1,3434,Chefs,0.7622058391571045,0.7622058391571045,3434,0.0037336349487304688,True
21800,Recommend cyber defense software or hardware to support responses to cyber incidents..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.6541966795921326,0.6541966795921326,2529,0.13000816106796265,True
21801,Recover data or decrypt seized data..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.5616434812545776,0.5616434812545776,2529,0.04572713375091553,True
21802,"Write and execute scripts to automate tasks, such as parsing large data files..",1,2529,Database and Network Professionals Not Elsewhere Classified,0.6230837106704712,0.6230837106704712,2529,0.06403160095214844,True
21803,"Write cyber defense recommendations, reports, or white papers using research or experience..",1,2529,Database and Network Professionals Not Elsewhere Classified,0.6551178693771362,0.6551178693771362,2529,0.11637610197067261,True
21804,"Write reports, sign affidavits, or give depositions for legal proceedings..",1,3355,Police Inspectors and Detectives,0.6203782558441162,0.6203782558441162,3355,0.00746607780456543,True
21805,Write technical summaries to report findings..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.6233938932418823,0.6233938932418823,2529,0.04221010208129883,True
21806,"Assess blockchain threats, such as untested code and unprotected keys..",1,2511,Systems Analysts,0.3869095742702484,0.3869095742702484,2511,0.021245181560516357,True
21807,Automate the deployment of software updates over geographically distributed network nodes..,1,2523,Computer Network Professionals,0.4679778814315796,0.4679778814315796,2523,0.01076248288154602,True
21808,"Design and deploy blockchain design patterns to make transactions secure, transparent, and immutable..",1,2511,Systems Analysts,0.42533791065216064,0.42533791065216064,2511,0.04197689890861511,True
21809,Design and develop blockchain technologies for industries such as finance and music..,1,2511,Systems Analysts,0.4173547029495239,0.4173547029495239,2511,0.02410447597503662,True
2181,"Consult with supervisory staff to plan menus, taking into consideration factors such as costs and special event needs..",1,1412,Restaurant Managers,0.7687315940856934,0.7687315940856934,1412,0.026739060878753662,True
21810,Design and implement dashboard and data visualizations to meet customer reporting needs..,1,2511,Systems Analysts,0.5281111598014832,0.5281111598014832,2511,0.05476459860801697,True
21811,Design and implement data repositories to integrate data..,1,2511,Systems Analysts,0.5015547275543213,0.5015547275543213,2511,0.004700064659118652,True
21812,Design and verify cryptographic protocols to protect private information..,1,2511,Systems Analysts,0.4164961278438568,0.4164961278438568,2511,0.020994067192077637,True
21813,"Determine specifications for, or implement, logging..",1,2511,Systems Analysts,0.5061444640159607,0.5061444640159607,2511,0.04308590292930603,True
21814,"Develop a maintainable code base using object-oriented design principles, practices, or patterns..",1,2511,Systems Analysts,0.5222409963607788,0.5222409963607788,2511,0.015496015548706055,True
21815,"Discuss and plan systems with solution architects, system engineers, or cybersecurity experts to meet customer requirements..",1,2511,Systems Analysts,0.5772473216056824,0.5772473216056824,2511,0.07461756467819214,True
21816,"Discuss data needs with engineers, product managers, or data scientists to identify blockchain requirements..",1,2511,Systems Analysts,0.46840542554855347,0.46840542554855347,2511,0.055576831102371216,True
21817,Evaluate blockchain processes or risks based on security assessments or control matrix reviews..,1,2511,Systems Analysts,0.4166033864021301,0.4166033864021301,2511,0.04773378372192383,True
21818,Evaluate new blockchain technologies and vendor products..,1,2511,Systems Analysts,0.40148302912712097,0.40148302912712097,2511,0.02544465661048889,True
21819,Implement catastrophic failure handlers to identify security breaches and prevent serious damage..,1,2511,Systems Analysts,0.462086021900177,0.462086021900177,2511,0.006652116775512695,True
2182,"Butcher and dress animals, fowl, or shellfish, or cut and bone meat prior to cooking..",1,7511,"Butchers, Fishmongers and Related Food Preparers",0.7268753051757812,0.7268753051757812,7511,0.0008126497268676758,True
21820,Run infrastructure tests to examine the behavior of large peer-to-peer networks..,1,2523,Computer Network Professionals,0.46600785851478577,0.46600785851478577,2523,0.044558942317962646,True
21821,Test the security and performance of blockchain infrastructures..,1,2511,Systems Analysts,0.39081186056137085,0.39081186056137085,2511,0.011463731527328491,True
21822,Update client and server applications responsible for integration and business logic..,1,2511,Systems Analysts,0.5467087030410767,0.5467087030410767,2511,0.03433525562286377,True
21823,"Analyze, manipulate, or process large sets of data using statistical software..",1,2120,"Mathematicians, Actuaries and Statisticians",0.6879404783248901,0.6879404783248901,2120,0.012642502784729004,True
21824,"Apply feature selection algorithms to models predicting outcomes of interest, such as sales, attrition, and healthcare use..",1,2120,"Mathematicians, Actuaries and Statisticians",0.6776900887489319,0.6776900887489319,2120,0.06056851148605347,True
21825,Apply sampling techniques to determine groups to be surveyed or use complete enumeration methods..,1,2120,"Mathematicians, Actuaries and Statisticians",0.6796957850456238,0.6796957850456238,2120,0.023274719715118408,True
21826,Clean and manipulate raw data using statistical software..,1,3314,"Statistical, Mathematical and Related Associate Professionals",0.6509976387023926,0.6509976387023926,3314,9.870529174804688e-05,True
21827,"Compare models using statistical performance metrics, such as loss functions or proportion of explained variance..",1,2120,"Mathematicians, Actuaries and Statisticians",0.6200686693191528,0.6200686693191528,2120,0.0651673674583435,True
21828,"Create graphs, charts, or other visualizations to convey the results of data analysis using specialized software..",1,2120,"Mathematicians, Actuaries and Statisticians",0.6703653931617737,0.6703653931617737,2120,0.022022783756256104,True
21829,Deliver oral or written presentations of the results of mathematical modeling and data analysis to management or other end users..,1,2120,"Mathematicians, Actuaries and Statisticians",0.7330513596534729,0.7330513596534729,2120,0.04691821336746216,True
2183,"Bake breads, rolls, cakes, and pastries..",1,5120,Cooks,0.7045473456382751,0.7045473456382751,5120,0.026813089847564697,True
21830,"Design surveys, opinion polls, or other instruments to collect data..",1,2120,"Mathematicians, Actuaries and Statisticians",0.6791524291038513,0.6791524291038513,2120,0.0347784161567688,True
21831,Identify business problems or management objectives that can be addressed through data analysis..,1,2120,"Mathematicians, Actuaries and Statisticians",0.6788802146911621,0.6788802146911621,2120,0.033940792083740234,True
21832,Identify relationships and trends or any factors that could affect the results of research..,1,2120,"Mathematicians, Actuaries and Statisticians",0.6819596290588379,0.6819596290588379,2120,0.061791956424713135,True
21833,"Identify solutions to business problems, such as budgeting, staffing, and marketing decisions, using the results of data analysis..",1,2120,"Mathematicians, Actuaries and Statisticians",0.6996568441390991,0.6996568441390991,2120,0.04755198955535889,True
21834,"Propose solutions in engineering, the sciences, and other fields using mathematical theories and techniques..",1,2120,"Mathematicians, Actuaries and Statisticians",0.7009074687957764,0.7009074687957764,2120,0.10436731576919556,True
21835,"Read scientific articles, conference papers, or other sources of research to identify emerging analytic trends and technologies..",1,2120,"Mathematicians, Actuaries and Statisticians",0.6846888065338135,0.6846888065338135,2120,0.06331527233123779,True
21836,Recommend data-driven solutions to key stakeholders..,1,2120,"Mathematicians, Actuaries and Statisticians",0.6375442743301392,0.6375442743301392,2120,0.04731440544128418,True
21837,"Test, validate, and reformulate models to ensure accurate prediction of outcomes of interest..",1,2120,"Mathematicians, Actuaries and Statisticians",0.698101282119751,0.698101282119751,2120,0.06935256719589233,True
21838,Write new functions or applications in programming languages to conduct analyses..,1,2120,"Mathematicians, Actuaries and Statisticians",0.7022855281829834,0.7022855281829834,2120,0.06035006046295166,True
21839,"Advise manufacturing staff regarding problems with fermentation, filtration, or other bioproduction processes..",1,2149,Engineering Professionals Not Elsewhere Classified,0.6008043885231018,0.6008043885231018,2149,0.0329856276512146,True
2184,Prepare relishes and hors d'oeuvres..,1,5120,Cooks,0.7356895804405212,0.7356895804405212,5120,0.001407921314239502,True
21840,"Collaborate with manufacturing or quality assurance staff to prepare product specification or safety sheets, standard operating procedures, user manuals, or qualification and validation reports..",1,2149,Engineering Professionals Not Elsewhere Classified,0.714698314666748,0.714698314666748,2149,0.08186763525009155,True
21841,Communicate with bioregulatory authorities regarding licensing or compliance responsibilities..,1,2131,"Biologists, Botanists, Zoologists and Related Professionals",0.5832938551902771,0.5832938551902771,2131,0.01287233829498291,True
21842,"Communicate with suppliers regarding the design or specifications of bioproduction equipment, instrumentation, or materials..",1,2149,Engineering Professionals Not Elsewhere Classified,0.6458955407142639,0.6458955407142639,2149,0.04024660587310791,True
21843,Confer with research and biomanufacturing personnel to ensure the compatibility of design and production..,1,2149,Engineering Professionals Not Elsewhere Classified,0.6033793091773987,0.6033793091773987,2149,0.033752262592315674,True
21844,Consult with chemists or biologists to develop or evaluate novel technologies..,1,2131,"Biologists, Botanists, Zoologists and Related Professionals",0.5836633443832397,0.5836633443832397,2131,0.00878894329071045,True
21845,"Design and deliver technology, such as prosthetic devices, to assist people with disabilities..",1,2149,Engineering Professionals Not Elsewhere Classified,0.6608963012695312,0.6608963012695312,2149,0.08837354183197021,True
21846,"Design or conduct follow-up experimentation, based on generated data, to meet established process objectives..",1,2149,Engineering Professionals Not Elsewhere Classified,0.6572471857070923,0.6572471857070923,2149,0.07322382926940918,True
21847,"Design or develop medical diagnostic or clinical instrumentation, equipment, or procedures, using the principles of engineering and biobehavioral sciences..",1,2149,Engineering Professionals Not Elsewhere Classified,0.6697694659233093,0.6697694659233093,2149,0.08152109384536743,True
21848,Design or direct bench or pilot production experiments to determine the scale of production methods that optimize product yield and minimize production costs..,1,2149,Engineering Professionals Not Elsewhere Classified,0.6119376420974731,0.6119376420974731,2149,0.04778921604156494,True
21849,"Develop bioremediation processes to reduce pollution, protect the environment, or treat waste products..",1,2131,"Biologists, Botanists, Zoologists and Related Professionals",0.6447330713272095,0.6447330713272095,2131,0.032730698585510254,True
2185,Keep records and accounts..,1,1412,Restaurant Managers,0.6673889756202698,0.6673889756202698,1412,0.036212146282196045,True
21850,Develop methodologies for transferring procedures or biological processes from laboratories to commercial-scale manufacturing production..,1,2149,Engineering Professionals Not Elsewhere Classified,0.6245090961456299,0.6245090961456299,2149,0.023851752281188965,True
21851,"Develop statistical models or simulations, using statistical or modeling software..",1,2149,Engineering Professionals Not Elsewhere Classified,0.6220026016235352,0.6220026016235352,2149,0.02287149429321289,True
21852,Lead studies to examine or recommend changes in process sequences or operation protocols..,1,2149,Engineering Professionals Not Elsewhere Classified,0.6463475823402405,0.6463475823402405,2149,0.09331947565078735,True
21853,Maintain databases of experiment characteristics or results..,1,2149,Engineering Professionals Not Elsewhere Classified,0.6084616184234619,0.6084616184234619,2149,0.010248720645904541,True
21854,"Manage teams of engineers by creating schedules, tracking inventory, creating or using budgets, or overseeing contract obligations or deadlines..",1,2149,Engineering Professionals Not Elsewhere Classified,0.6880073547363281,0.6880073547363281,2149,0.11025875806808472,True
21855,"Prepare project plans for equipment or facility improvements, including time lines, budgetary estimates, or capital spending requests..",1,2149,Engineering Professionals Not Elsewhere Classified,0.6740165948867798,0.6740165948867798,2149,0.09808182716369629,True
21856,"Prepare technical reports, data summary documents, or research articles for scientific publication, regulatory submissions, or patent applications..",1,2149,Engineering Professionals Not Elsewhere Classified,0.6828340291976929,0.6828340291976929,2149,0.07724744081497192,True
21857,"Read current scientific or trade literature to stay abreast of scientific, industrial, or technological advances..",1,2149,Engineering Professionals Not Elsewhere Classified,0.6017606854438782,0.6017606854438782,2149,0.01689690351486206,True
21858,"Recommend process formulas, instrumentation, or equipment specifications, based on results of bench or pilot experimentation..",1,2149,Engineering Professionals Not Elsewhere Classified,0.6880785226821899,0.6880785226821899,2149,0.1031414270401001,True
21859,Review existing manufacturing processes to identify opportunities for yield improvement or reduced process variation..,1,2149,Engineering Professionals Not Elsewhere Classified,0.6203915476799011,0.6203915476799011,2149,0.045403897762298584,True
2186,Plan and price menu items..,1,1412,Restaurant Managers,0.7158635854721069,0.7158635854721069,1412,0.03116244077682495,True
21860,"Investigate industrial accidents, injuries, or occupational diseases to determine causes and preventive measures..",1,2149,Engineering Professionals Not Elsewhere Classified,0.718841552734375,0.718841552734375,2149,0.018141210079193115,True
21861,Conduct research to evaluate safety levels for products..,1,2149,Engineering Professionals Not Elsewhere Classified,0.7098466157913208,0.7098466157913208,2149,0.03938150405883789,True
21862,Evaluate product designs for safety..,1,2149,Engineering Professionals Not Elsewhere Classified,0.7269413471221924,0.7269413471221924,2149,0.0635685920715332,True
21863,"Conduct or coordinate worker training in areas such as safety laws and regulations, hazardous condition monitoring, and use of safety equipment..",1,2149,Engineering Professionals Not Elsewhere Classified,0.705870509147644,0.705870509147644,2149,2.9981136322021484e-05,True
21864,"Maintain and apply knowledge of current policies, regulations, and industrial processes..",1,2149,Engineering Professionals Not Elsewhere Classified,0.7210527062416077,0.7210527062416077,2149,0.042428791522979736,True
21865,"Recommend procedures for detection, prevention, and elimination of physical, chemical, or other product hazards..",1,2263,Environmental and Occupational Health and Hygiene Professionals,0.7258793115615845,0.7258793115615845,2263,0.01635456085205078,True
21866,"Report or review findings from accident investigations, facilities inspections, or environmental testing..",1,2149,Engineering Professionals Not Elsewhere Classified,0.7100811004638672,0.7100811004638672,2149,0.02296733856201172,True
21867,Evaluate potential health hazards or damage that could occur from product misuse..,1,2263,Environmental and Occupational Health and Hygiene Professionals,0.7066382169723511,0.7066382169723511,2263,0.0136985182762146,True
21868,Evaluate adequacy of actions taken to correct health inspection violations..,1,3257,Environmental and Occupational Health Inspectors and Associates,0.6799650192260742,0.6799650192260742,3257,0.005782067775726318,True
21869,"Interpret safety regulations for others interested in industrial safety, such as safety engineers, labor representatives, and safety inspectors..",1,2149,Engineering Professionals Not Elsewhere Classified,0.7030606269836426,0.7030606269836426,2149,0.04340052604675293,True
2187,"Clean food preparation equipment, work areas, and counters or tables..",1,9411,Fast Food Preparers,0.7383642792701721,0.7383642792701721,9411,0.04016315937042236,True
21870,Review plans and specifications for construction of new machinery or equipment to determine whether all safety requirements have been met..,1,2149,Engineering Professionals Not Elsewhere Classified,0.7264262437820435,0.7264262437820435,2149,0.03058147430419922,True
21871,Participate in preparation of product usage and precautionary label instructions..,1,2263,Environmental and Occupational Health and Hygiene Professionals,0.7178274393081665,0.7178274393081665,2263,0.004396378993988037,True
21872,Interview employers and employees to obtain information about work environments and workplace incidents..,1,2263,Environmental and Occupational Health and Hygiene Professionals,0.6715250611305237,0.6715250611305237,2263,0.017206966876983643,True
21873,Provide expert testimony in litigation cases..,1,2149,Engineering Professionals Not Elsewhere Classified,0.6777101159095764,0.6777101159095764,2149,0.06696218252182007,True
21874,Review employee safety programs to determine their adequacy..,1,2263,Environmental and Occupational Health and Hygiene Professionals,0.6817824840545654,0.6817824840545654,2263,0.02961099147796631,True
21875,"Conduct or direct testing of air quality, noise, temperature, or radiation levels to verify compliance with health and safety regulations..",1,2149,Engineering Professionals Not Elsewhere Classified,0.7017795443534851,0.7017795443534851,2149,0.0029314756393432617,True
21876,Provide technical advice and guidance to organizations on how to handle health-related problems and make needed changes..,1,2263,Environmental and Occupational Health and Hygiene Professionals,0.7011311650276184,0.7011311650276184,2263,0.009850084781646729,True
21877,Develop industry standards of product safety..,1,2149,Engineering Professionals Not Elsewhere Classified,0.7153870463371277,0.7153870463371277,2149,0.033765971660614014,True
21878,"Maintain liaisons with outside organizations, such as fire departments, mutual aid societies, and rescue teams, so that emergency responses can be facilitated..",1,2263,Environmental and Occupational Health and Hygiene Professionals,0.6807268261909485,0.6807268261909485,2263,0.0012444853782653809,True
21879,Plan and conduct industrial hygiene research..,1,2263,Environmental and Occupational Health and Hygiene Professionals,0.7014084458351135,0.7014084458351135,2263,0.016499638557434082,True
2188,Plan work on orders so that items served together are finished at the same time..,1,9411,Fast Food Preparers,0.6608783006668091,0.6608783006668091,9411,0.029044806957244873,True
21880,"Compile, analyze, and interpret statistical data related to occupational illnesses and accidents..",1,2149,Engineering Professionals Not Elsewhere Classified,0.7130811214447021,0.7130811214447021,2149,0.030254483222961426,True
21881,Write and revise safety regulations and codes..,1,2263,Environmental and Occupational Health and Hygiene Professionals,0.6921178698539734,0.6921178698539734,2263,0.009100377559661865,True
21882,Confer with medical professionals to assess health risks and to develop ways to manage health issues and concerns..,1,2263,Environmental and Occupational Health and Hygiene Professionals,0.7203724384307861,0.7203724384307861,2263,0.04144144058227539,True
21883,Design and build safety equipment..,1,2149,Engineering Professionals Not Elsewhere Classified,0.745133638381958,0.745133638381958,2149,0.05684828758239746,True
21884,Check floors of plants to ensure that they are strong enough to support heavy machinery..,1,2149,Engineering Professionals Not Elsewhere Classified,0.6265823245048523,0.6265823245048523,2149,0.006802618503570557,True
21885,"Inspect facilities, machinery, or safety equipment to identify and correct potential hazards, and to ensure safety regulation compliance..",1,2149,Engineering Professionals Not Elsewhere Classified,0.7126041650772095,0.7126041650772095,2149,0.012628555297851562,True
21886,Install safety devices on machinery or direct device installation..,1,2149,Engineering Professionals Not Elsewhere Classified,0.678970456123352,0.678970456123352,2149,0.010433554649353027,True
21887,"Design complete hull and superstructure according to specifications and test data, in conformity with standards of safety, efficiency, and economy..",1,2144,Mechanical Engineers,0.6283326745033264,0.6283326745033264,2144,0.035986483097076416,True
21888,Supervise other engineers and crew members and train them for routine and emergency duties..,1,3151,Ships' Engineers,0.6650385856628418,0.6650385856628418,3151,0.009041905403137207,True
21889,"Study design proposals and specifications to establish basic characteristics of craft, such as size, weight, speed, propulsion, displacement, and draft..",1,2144,Mechanical Engineers,0.6528428792953491,0.6528428792953491,2144,0.033092379570007324,True
2189,"Grill, cook, and fry foods such as french fries, eggs, and pancakes..",1,5120,Cooks,0.6974488496780396,0.6974488496780396,5120,0.019662678241729736,True
21890,Perform monitoring activities to ensure that ships comply with international regulations and standards for life-saving equipment and pollution preventatives..,1,3151,Ships' Engineers,0.6842989921569824,0.6842989921569824,3151,0.0030639171600341797,True
21891,"Oversee construction and testing of prototype in model basin and develop sectional and waterline curves of hull to establish center of gravity, ideal hull form, and buoyancy and stability data..",1,3152,Ships' Deck Officers and Pilots,0.6201303005218506,0.6201303005218506,3152,0.005456387996673584,True
21892,Evaluate performance of craft during dock and sea trials to determine design changes and conformance with national and international standards..,1,3152,Ships' Deck Officers and Pilots,0.6244823932647705,0.6244823932647705,3152,0.01849222183227539,True
21893,"Prepare plans, estimates, design and construction schedules, and contract specifications, including any special provisions..",1,2161,Building Architects,0.6537426114082336,0.6537426114082336,2161,0.022367477416992188,True
21894,"Check, test, and maintain automatic controls and alarm systems..",1,3151,Ships' Engineers,0.6741466522216797,0.6741466522216797,3151,0.0094224214553833,True
21895,"Design layout of craft interior, including cargo space, passenger compartments, ladder wells, and elevators..",1,2144,Mechanical Engineers,0.6226277351379395,0.6226277351379395,2144,0.00844573974609375,True
21896,Evaluate operation of marine equipment during acceptance testing and shakedown cruises..,1,3151,Ships' Engineers,0.634506344795227,0.634506344795227,3151,0.004935622215270996,True
21897,"Act as liaisons between ships' captains and shore personnel to ensure that schedules and budgets are maintained, and that ships are operated safely and efficiently..",1,3152,Ships' Deck Officers and Pilots,0.722714900970459,0.722714900970459,3152,0.02709132432937622,True
21898,"Conduct environmental, operational, or performance tests on marine machinery and equipment..",1,3151,Ships' Engineers,0.643634021282196,0.643634021282196,3151,0.008497059345245361,True
21899,Inspect marine equipment and machinery to draw up work requests and job specifications..,1,3151,Ships' Engineers,0.6540166735649109,0.6540166735649109,3151,0.006550967693328857,True
219,Develop techniques for measuring and identifying trees..,1,6210,Forestry and Related Workers,0.5830928087234497,0.5830928087234497,6210,0.00915670394897461,True
2190,"Take orders from customers and cook foods requiring short preparation times, according to customer requirements..",1,9411,Fast Food Preparers,0.7193641066551208,0.7193641066551208,9411,0.020303189754486084,True
21900,"Prepare, or direct the preparation of, product or system layouts and detailed drawings and schematics..",1,2149,Engineering Professionals Not Elsewhere Classified,0.67119961977005,0.67119961977005,2149,0.01646822690963745,True
21901,Investigate and observe tests on machinery and equipment for compliance with standards..,1,2144,Mechanical Engineers,0.7172822952270508,0.7172822952270508,2144,0.0021070241928100586,True
21902,"Maintain records of engineering department activities, including expense records and details of equipment maintenance and repairs..",1,2149,Engineering Professionals Not Elsewhere Classified,0.6768712997436523,0.6768712997436523,2149,0.01913297176361084,True
21903,Coordinate activities with regulatory bodies to ensure repairs and alterations are at minimum cost and consistent with safety..,1,2149,Engineering Professionals Not Elsewhere Classified,0.6862177848815918,0.6862177848815918,2149,0.025123238563537598,True
